SA1_MAINCODE_2016,CED_CODE_2016,CED_NAME_2016,AREA_ALBERS_SQKM
30805153316,311,Flynn,0.2458
30801119236,311,Flynn,0.3595
31902150404,311,Flynn,46.4788
30804152911,311,Flynn,0.5724
30805153701,311,Flynn,24.1106
30801119235,311,Flynn,0.3962
31901149808,311,Flynn,106.5302
30801119004,311,Flynn,7725.3727
30805153521,311,Flynn,450.4233
30805153319,311,Flynn,0.1579
30801119113,311,Flynn,10462.1477
30801119234,311,Flynn,0.1595
30803122005,311,Flynn,308.7378
30805153401,311,Flynn,1.3402
30805153815,311,Flynn,0.8069
31902150602,311,Flynn,1.3537
31901149813,311,Flynn,46.1943
31902150414,311,Flynn,1005.0593
31902150412,311,Flynn,191.3614
30801119223,311,Flynn,2.6448
30803121023,311,Flynn,0.3228
30804152826,311,Flynn,1538.6546
30801119109,311,Flynn,1.0074
31901149717,311,Flynn,0.7318
30805153805,311,Flynn,0.7121
30804152904,311,Flynn,0.2498
31902150304,311,Flynn,900.7894
30805153015,311,Flynn,354.4433
30805153801,311,Flynn,0.2775
30801119221,311,Flynn,0.3766
30801119209,311,Flynn,0.1816
30805153605,311,Flynn,0.1637
30805153911,311,Flynn,0.6919
31902150310,311,Flynn,1.9587
30804152821,311,Flynn,128.133
31902150410,311,Flynn,64.8886
31902150314,311,Flynn,328.7048
30801119112,311,Flynn,6984.2341
30805153508,311,Flynn,0.76
30805153511,311,Flynn,0.2061
30805153811,311,Flynn,0.2668
30805153010,311,Flynn,1.1653
30804152914,311,Flynn,0.5234
30805153307,311,Flynn,0.1731
30805153510,311,Flynn,335.1463
30803121021,311,Flynn,2.4139
30801119228,311,Flynn,0.5717
30801119101,311,Flynn,140.0785
30805153814,311,Flynn,0.2984
30805153608,311,Flynn,0.3749
30805153110,311,Flynn,0.7057
30803120601,311,Flynn,3.9028
30805153018,311,Flynn,0.5936
31901149716,311,Flynn,1.9148
31902150306,311,Flynn,2.8505
30801119230,311,Flynn,6.9724
30805153810,311,Flynn,0.6142
30805153522,311,Flynn,2.3381
30801119115,311,Flynn,1216.4299
30803121013,311,Flynn,0.2562
30803121026,311,Flynn,6.3044
31902150806,311,Flynn,0.6466
30801119123,311,Flynn,0.2739
31902150305,311,Flynn,48.5574
30804152802,311,Flynn,411.1917
30805153004,311,Flynn,158.4253
30804152909,311,Flynn,0.6381
31902150311,311,Flynn,1.741
30805153527,311,Flynn,42.3603
30804152806,311,Flynn,1.6987
31902150808,311,Flynn,54.6646
30805153908,311,Flynn,0.2781
31902150807,311,Flynn,447.6376
30804152910,311,Flynn,0.3032
30805153905,311,Flynn,0.3077
30805153411,311,Flynn,0.2084
30805153008,311,Flynn,3.5784
30801119219,311,Flynn,0.2542
30801119021,311,Flynn,1.1564
30801119218,311,Flynn,0.2038
31901149812,311,Flynn,36.877
30805153610,311,Flynn,0.1394
30805153602,311,Flynn,0.2696
30805153017,311,Flynn,7.7819
30805153016,311,Flynn,445.6473
30804152809,311,Flynn,7259.1985
30803121016,311,Flynn,1.9573
30804152831,311,Flynn,571.2333
30805153011,311,Flynn,6.5665
30803120603,311,Flynn,165.6425
30803122006,311,Flynn,302.6028
31902150616,311,Flynn,384.0362
31902150619,311,Flynn,0.2874
30803121017,311,Flynn,3.4065
31901149807,311,Flynn,6.0687
30801119121,311,Flynn,160.8535
30805153526,311,Flynn,1.6191
30805153812,311,Flynn,0.1126
30805153003,311,Flynn,367.2261
31901149719,311,Flynn,0.5859
30803121003,311,Flynn,0.4221
30804152905,311,Flynn,0.1799
30805153115,311,Flynn,2.2752
30803122003,311,Flynn,338.5846
30801119020,311,Flynn,0.2242
31902150402,311,Flynn,32.3062
30804152824,311,Flynn,0.2172
30801119213,311,Flynn,0.2248
30801119232,311,Flynn,0.1297
30805153317,311,Flynn,0.3815
30804152920,311,Flynn,0.2363
30805153302,311,Flynn,0.931
30805153806,311,Flynn,0.4896
30805153514,311,Flynn,524.7492
30801119215,311,Flynn,1.0577
30805153803,311,Flynn,17.4316
30805153903,311,Flynn,1.3756
31902150308,311,Flynn,0.9126
30805153807,311,Flynn,0.288
30805153121,311,Flynn,0.3414
31902150302,311,Flynn,1.2611
30801119203,311,Flynn,2.2384
30801119212,311,Flynn,0.6859
30805153304,311,Flynn,1.8192
30801119008,311,Flynn,219.5151
30805153601,311,Flynn,0.3451
31902150313,311,Flynn,534.3104
31901149801,311,Flynn,2.18
30805153005,311,Flynn,17.69
30805153106,311,Flynn,10.0814
30804152913,311,Flynn,0.2016
30801119106,311,Flynn,2713.5447
30805153116,311,Flynn,0.2939
30805153804,311,Flynn,0.3568
31902150815,311,Flynn,4706.7703
30801119103,311,Flynn,8.7928
30804152801,311,Flynn,2435.7599
31901149815,311,Flynn,23.6356
30805153301,311,Flynn,4.2842
30805153318,311,Flynn,1.0021
30801119023,311,Flynn,3210.0818
30804152912,311,Flynn,0.3367
30804152810,311,Flynn,972.7062
30801119214,311,Flynn,0.2013
30804152804,311,Flynn,528.9129
30805153413,311,Flynn,0.3825
30805153103,311,Flynn,1.8655
30805153310,311,Flynn,0.217
30805153902,311,Flynn,0.2608
31901149824,311,Flynn,1.477
30804152823,311,Flynn,1084.8527
30801119105,311,Flynn,0.562
30804152811,311,Flynn,3726.9012
30805153416,311,Flynn,0.5126
30805153118,311,Flynn,0.6219
30801119217,311,Flynn,0.1676
30805153913,311,Flynn,0.2366
30805153519,311,Flynn,47.2784
30801119125,311,Flynn,1058.7551
30803121203,311,Flynn,0.7323
31902150802,311,Flynn,1.2956
31901149809,311,Flynn,50.6081
30805153604,311,Flynn,0.2096
30801119117,311,Flynn,1.8318
30805153406,311,Flynn,0.4134
30805153006,311,Flynn,314.4
30803121004,311,Flynn,0.173
30805153326,311,Flynn,0.3053
31902150801,311,Flynn,1.5755
30803121007,311,Flynn,0.1822
30805153520,311,Flynn,1.8464
30801119233,311,Flynn,0.17
31902150317,311,Flynn,414.502
30804152829,311,Flynn,417.0313
30803121024,311,Flynn,0.422
30801119018,311,Flynn,1.4625
30805153001,311,Flynn,312.4132
30803121210,311,Flynn,0.4364
30803122002,311,Flynn,3143.6126
30805153324,311,Flynn,0.3209
30805153901,311,Flynn,2.2615
30805153107,311,Flynn,0.3182
30805153609,311,Flynn,0.1429
30805153009,311,Flynn,532.1144
30805153007,311,Flynn,2.0826
30804152916,311,Flynn,0.0957
30804152917,311,Flynn,0.1909
31902150812,311,Flynn,701.8714
30801119222,311,Flynn,0.2843
30805153102,311,Flynn,69.2633
30803121001,311,Flynn,0.6635
31901149715,311,Flynn,11.3425
30801119002,311,Flynn,3.8657
30805153525,311,Flynn,0.4486
30805153906,311,Flynn,0.2112
30801119013,311,Flynn,0.2455
30801119122,311,Flynn,0.672
30803121201,311,Flynn,10.5248
30805153417,311,Flynn,2.4817
31901149720,311,Flynn,7.8265
30805153403,311,Flynn,0.6913
30801119104,311,Flynn,9.598
30805153904,311,Flynn,0.1892
31902150617,311,Flynn,1558.9905
31902150409,311,Flynn,387.4623
30803120602,311,Flynn,3.7266
30805153606,311,Flynn,0.1795
31901149714,311,Flynn,17.385
30805153809,311,Flynn,0.2698
31901149819,311,Flynn,54.3613
30801119229,311,Flynn,0.8876
31102130616,312,Forde,0.5463
31103131110,312,Forde,2.5061
30907125516,312,Forde,1.5592
31102130903,312,Forde,0.3808
31105132417,312,Forde,2.9354
31103131116,312,Forde,0.6638
31103131103,312,Forde,0.394
30907125505,312,Forde,0.4071
31102130907,312,Forde,0.1368
30907125827,312,Forde,0.1088
30907125707,312,Forde,0.1069
31102130716,312,Forde,0.365
31102130809,312,Forde,0.0808
31102130722,312,Forde,0.0989
31105132422,312,Forde,0.2187
31102130617,312,Forde,0.1573
31102130725,312,Forde,0.1357
31105132615,312,Forde,0.1845
30907125531,312,Forde,0.2858
31105132728,312,Forde,0.2098
31102130704,312,Forde,0.465
31103131305,312,Forde,3.4331
31105132713,312,Forde,0.1204
31102130710,312,Forde,0.8099
31102131007,312,Forde,0.2468
31105132810,312,Forde,0.3119
31102130904,312,Forde,0.1588
30907125802,312,Forde,0.2416
31103131810,312,Forde,1.2863
31105132619,312,Forde,0.8036
31102131011,312,Forde,8.1241
31102130608,312,Forde,0.2164
31105132717,312,Forde,0.8043
31105132526,312,Forde,0.894
30907125840,312,Forde,0.89
30907125829,312,Forde,0.1173
31102131013,312,Forde,0.2431
31105132501,312,Forde,0.4832
31105132311,312,Forde,0.6179
31105132708,312,Forde,0.2562
30907125826,312,Forde,8.2604
31103131805,312,Forde,2.3048
30907125818,312,Forde,0.0859
30907125833,312,Forde,0.2786
31105132807,312,Forde,0.3071
30907125846,312,Forde,0.3183
30907125856,312,Forde,0.1404
30907125508,312,Forde,1.4729
31105132525,312,Forde,2.3783
30907125819,312,Forde,0.0906
31102130916,312,Forde,0.0798
31105132518,312,Forde,0.6231
31102130620,312,Forde,0.506
30907125536,312,Forde,0.6559
31103131111,312,Forde,3.818
31105132805,312,Forde,0.7018
30907125822,312,Forde,11.9955
31102130804,312,Forde,0.171
31102130606,312,Forde,0.1517
30907125502,312,Forde,0.2834
31102130702,312,Forde,0.2538
30907125814,312,Forde,0.8742
31103131302,312,Forde,2.7571
31102130805,312,Forde,0.2961
31105132503,312,Forde,0.1265
31102130602,312,Forde,0.7374
31105132721,312,Forde,0.2021
31103131309,312,Forde,6.8567
30907125830,312,Forde,0.2605
31105132727,312,Forde,0.2289
31105132804,312,Forde,1.3494
31102130802,312,Forde,0.4113
31105132315,312,Forde,0.2818
31105132522,312,Forde,0.3917
30907125503,312,Forde,0.2944
31105132703,312,Forde,0.2242
30907125836,312,Forde,0.2538
31102130607,312,Forde,0.165
31103131303,312,Forde,1.5917
31105132712,312,Forde,0.1924
31102130603,312,Forde,0.2098
30907125832,312,Forde,1.1921
31102130808,312,Forde,0.1868
31102130619,312,Forde,0.2178
30907125504,312,Forde,0.1845
31102130723,312,Forde,0.2509
31105132401,312,Forde,0.3336
31103131120,312,Forde,3.549
31102130729,312,Forde,0.0891
31102130614,312,Forde,0.3816
31103131311,312,Forde,2.5159
31105132709,312,Forde,0.2366
30907125811,312,Forde,5.4491
31105132301,312,Forde,0.1776
30907125519,312,Forde,0.2197
31105132314,312,Forde,0.0831
31105132405,312,Forde,0.2653
31105132418,312,Forde,0.1799
31105132524,312,Forde,0.6866
31102130913,312,Forde,0.1701
31102130901,312,Forde,0.187
31105132319,312,Forde,0.2408
31103131123,312,Forde,0.1064
30907125810,312,Forde,3.3154
31102130609,312,Forde,0.1837
30907125530,312,Forde,0.2464
31102130715,312,Forde,0.1717
31104132217,312,Forde,1.6556
30907125538,312,Forde,12.7869
30907125529,312,Forde,0.1179
31105132303,312,Forde,0.4304
31105132308,312,Forde,0.273
30907125809,312,Forde,2.7515
31102130605,312,Forde,0.1057
31103131117,312,Forde,0.8805
31105132702,312,Forde,0.1802
30907125805,312,Forde,0.3705
31102130815,312,Forde,0.335
31103131101,312,Forde,0.1256
31103131306,312,Forde,2.2839
31103131108,312,Forde,2.699
31103131310,312,Forde,4.0118
31103131131,312,Forde,0.2689
30907125804,312,Forde,2.0664
31104132213,312,Forde,2.774
30907125855,312,Forde,0.1966
31105132701,312,Forde,0.2576
30907125712,312,Forde,1.9034
31102130801,312,Forde,0.1061
31103131812,312,Forde,0.7646
31105132719,312,Forde,0.4261
31105132714,312,Forde,0.1089
30907125848,312,Forde,1.2088
30907125808,312,Forde,0.0992
31102130733,312,Forde,0.1721
31105132801,312,Forde,0.1371
31102130906,312,Forde,0.2969
31103131104,312,Forde,0.2025
31105132520,312,Forde,0.6049
31105132612,312,Forde,0.4467
31105132527,312,Forde,1.5652
31102130726,312,Forde,0.1573
30907125512,312,Forde,0.8732
31102130610,312,Forde,0.1627
30907125708,312,Forde,0.1084
31102130706,312,Forde,1.1463
31102130727,312,Forde,0.1616
31104132009,312,Forde,3.99
31105132603,312,Forde,0.2718
30907125509,312,Forde,1.9972
31105132309,312,Forde,0.1052
31102130718,312,Forde,0.8915
31105132616,312,Forde,0.177
30907125806,312,Forde,0.0512
30907125834,312,Forde,0.815
30907125816,312,Forde,25.9501
31102130622,312,Forde,0.5138
31105132406,312,Forde,0.356
31102130713,312,Forde,0.2817
31105132513,312,Forde,0.1322
31103131130,312,Forde,0.1672
31102130623,312,Forde,0.5542
30907125854,312,Forde,0.1463
31105132512,312,Forde,0.29
31102130721,312,Forde,0.1923
30907125510,312,Forde,0.6229
31105132317,312,Forde,1.9863
31105132305,312,Forde,0.131
31105132725,312,Forde,0.2441
30907125835,312,Forde,0.2454
30907125859,312,Forde,0.1556
31102130810,312,Forde,0.0866
31105132706,312,Forde,0.2009
31105132613,312,Forde,0.3912
30907125535,312,Forde,0.1708
31105132411,312,Forde,9.1345
31105132408,312,Forde,0.1962
31102130719,312,Forde,0.3446
31105132413,312,Forde,0.782
30907125825,312,Forde,20.0925
31103131106,312,Forde,0.2207
30907125839,312,Forde,1.5687
31105132710,312,Forde,0.2067
31103131129,312,Forde,0.145
30907125803,312,Forde,0.1013
31105132726,312,Forde,0.2146
31105132609,312,Forde,0.1751
31102130701,312,Forde,0.2416
30907125520,312,Forde,3.3109
31105132720,312,Forde,0.1702
31102130911,312,Forde,0.182
31105132415,312,Forde,0.2251
31105132811,312,Forde,0.1638
30907125860,312,Forde,0.6089
31102130731,312,Forde,0.0871
31105132409,312,Forde,5.8138
31105132313,312,Forde,0.3976
31105132419,312,Forde,0.1763
31105132410,312,Forde,2.6775
31105132718,312,Forde,0.1546
31103131126,312,Forde,0.1388
31103131114,312,Forde,1.08
31105132604,312,Forde,0.2181
31103131806,312,Forde,2.3165
31103131102,312,Forde,0.205
31105132620,312,Forde,0.5999
31102131006,312,Forde,11.1428
31105132307,312,Forde,0.2885
31103131804,312,Forde,0.6225
31102130618,312,Forde,0.1607
31105132707,312,Forde,0.4129
31102130908,312,Forde,0.3216
31103131105,312,Forde,0.176
31105132420,312,Forde,0.3219
31105132321,312,Forde,4.0385
31102130737,312,Forde,0.191
31105132722,312,Forde,0.1823
31105132304,312,Forde,0.1668
30907125851,312,Forde,0.2597
31105132729,312,Forde,0.4891
31102130703,312,Forde,0.1658
30907125845,312,Forde,0.2754
31103131802,312,Forde,0.5441
30907125521,312,Forde,6.468
30907125518,312,Forde,0.4541
31102130813,312,Forde,0.4361
31105132704,312,Forde,0.2033
31103131301,312,Forde,1.8578
30907125861,312,Forde,0.1165
31105132403,312,Forde,0.6636
30907125858,312,Forde,0.1788
31105132608,312,Forde,0.261
31105132723,312,Forde,0.2347
31104132214,312,Forde,6.6476
31102130730,312,Forde,0.2125
31105132506,312,Forde,0.2638
31102130732,312,Forde,0.0559
31105132510,312,Forde,0.1217
30907125511,312,Forde,0.247
30907125850,312,Forde,0.1929
31102130711,312,Forde,0.6591
31105132521,312,Forde,0.661
31105132610,312,Forde,0.3003
31102130601,312,Forde,0.5686
31102131002,312,Forde,0.4523
31103131127,312,Forde,0.2995
31105132414,312,Forde,1.7148
30907125546,312,Forde,12.2592
31102130910,312,Forde,0.1846
31105132509,312,Forde,0.1498
31105132412,312,Forde,7.8664
31105132724,312,Forde,0.1789
31102130806,312,Forde,0.1117
30907125831,312,Forde,10.3243
31105132809,312,Forde,0.6477
31102130902,312,Forde,0.145
31105132320,312,Forde,1.159
31105132507,312,Forde,0.1374
31104132215,312,Forde,5.29
30907125828,312,Forde,0.18
31102130736,312,Forde,0.1182
31102130621,312,Forde,0.225
30907125849,312,Forde,0.3994
31105132407,312,Forde,0.2071
31103131113,312,Forde,4.5878
31102130814,312,Forde,0.359
31103131124,312,Forde,0.1307
31103131128,312,Forde,0.2612
31103131119,312,Forde,0.1226
31105132812,312,Forde,0.2187
31105132316,312,Forde,0.3636
31105132715,312,Forde,0.2751
31102130914,312,Forde,0.7423
31102130807,312,Forde,0.2219
31102130728,312,Forde,0.147
31102130915,312,Forde,0.2402
31105132528,312,Forde,0.1932
31102131005,312,Forde,1.585
31103131121,312,Forde,0.3475
31103131107,312,Forde,0.1517
31102131001,312,Forde,0.4716
31105132614,312,Forde,0.2416
30907125837,312,Forde,0.3142
31105132606,312,Forde,0.3402
31102131010,312,Forde,0.7929
31103131112,312,Forde,0.8794
31105132312,312,Forde,0.3394
31103131133,312,Forde,0.1727
31103131304,312,Forde,5.1889
30907125862,312,Forde,0.2458
31102130811,312,Forde,0.5494
30907125513,312,Forde,1.5262
31102130717,312,Forde,0.1669
31102130803,312,Forde,0.2334
31102130735,312,Forde,0.0818
31105132523,312,Forde,0.3113
31102130613,312,Forde,0.3566
31105132716,312,Forde,0.3746
31103131118,312,Forde,0.7328
31105132504,312,Forde,0.6163
31105132310,312,Forde,0.6626
30907125815,312,Forde,0.2234
31105132508,312,Forde,0.3002
31105132611,312,Forde,0.0904
31105132516,312,Forde,0.4182
31105132815,312,Forde,0.1447
31105132705,312,Forde,0.4475
31105132519,312,Forde,0.5851
31105132514,312,Forde,0.2137
31102130612,312,Forde,0.2792
31103131808,312,Forde,4.0495
31103131115,312,Forde,1.9495
31102130909,312,Forde,0.3023
31102130707,312,Forde,0.2798
30907125709,312,Forde,2.366
31102130734,312,Forde,0.4092
31103131811,312,Forde,0.8425
31105132515,312,Forde,0.2303
31102130615,312,Forde,0.6573
30907125843,312,Forde,0.2962
31105132502,312,Forde,0.1726
31105132306,312,Forde,0.251
30907125801,312,Forde,0.1376
30907125853,312,Forde,0.2186
30907125807,312,Forde,0.2219
30907125844,312,Forde,0.0708
30907125823,312,Forde,3.8545
30907125847,312,Forde,14.2071
31105132607,312,Forde,0.4108
31103131813,312,Forde,1.3727
31105132803,312,Forde,0.4553
31103131132,312,Forde,4.8686
31105132402,312,Forde,0.0832
31105132302,312,Forde,0.3009
31105132511,312,Forde,0.1006
30907125852,312,Forde,0.7935
31105132416,312,Forde,2.2746
31105132814,312,Forde,0.1042
31105132423,312,Forde,0.1489
30907125501,312,Forde,0.1044
31105132711,312,Forde,0.5889
31105132808,312,Forde,0.6997
31103131307,312,Forde,2.8825
31102130705,312,Forde,4.8769
31105132517,312,Forde,0.2799
31105132605,312,Forde,0.1733
31102130905,312,Forde,0.6014
30907125824,312,Forde,0.2813
30907125842,312,Forde,0.1624
31105132806,312,Forde,0.3464
31102131003,312,Forde,0.3877
31102130812,312,Forde,3.0265
31103131927,312,Forde,0.6496
30907125838,312,Forde,0.1347
31102131008,312,Forde,0.9168
31105132421,312,Forde,0.6438
31102131012,312,Forde,0.1232
30907125857,312,Forde,2.1897
31104132218,312,Forde,1.8418
31102131009,312,Forde,3.3475
31102130604,312,Forde,0.1731
31105132602,312,Forde,1.5554
30907125817,312,Forde,0.2632
31105132318,312,Forde,0.3346
31102130611,312,Forde,0.4423
31105132813,312,Forde,0.1792
31103131308,312,Forde,2.9277
31102130720,312,Forde,0.1358
31105132404,312,Forde,0.3187
31102130912,312,Forde,0.0873
31103131125,312,Forde,0.1018
31105132802,312,Forde,0.1776
31105132618,312,Forde,0.2853
31105132505,312,Forde,0.352
30502111728,313,Griffith,0.0924
30302105502,313,Griffith,0.0995
30502111509,313,Griffith,0.165
30502111720,313,Griffith,0.2033
30301104706,313,Griffith,0.7878
30502111801,313,Griffith,0.0687
30501111209,313,Griffith,0.0727
30502111804,313,Griffith,0.1532
30302105315,313,Griffith,0.1228
30501110707,313,Griffith,0.1103
30103101704,313,Griffith,0.1318
30501110813,313,Griffith,0.1135
30502111722,313,Griffith,0.5818
30301105016,313,Griffith,0.993
30502111713,313,Griffith,0.1182
30302105620,313,Griffith,0.1163
30301104710,313,Griffith,0.1284
30502111406,313,Griffith,0.4073
30501111207,313,Griffith,0.053
30501110811,313,Griffith,0.1076
30103101702,313,Griffith,0.242
30502111602,313,Griffith,0.1165
30301105015,313,Griffith,0.2706
30502111810,313,Griffith,0.1511
30302105329,313,Griffith,0.1732
30302105307,313,Griffith,0.0726
30301104806,313,Griffith,0.1749
30301104915,313,Griffith,0.1645
30303106302,313,Griffith,0.3166
30301104718,313,Griffith,0.0781
30303106301,313,Griffith,0.1438
30501111216,313,Griffith,0.0781
30501111213,313,Griffith,0.0665
30302105331,313,Griffith,0.2236
30501111016,313,Griffith,0.091
30501110709,313,Griffith,0.0895
30302105522,313,Griffith,0.2415
30302105334,313,Griffith,0.2433
30502111727,313,Griffith,0.0801
30302105207,313,Griffith,0.145
30302105337,313,Griffith,0.1852
30302105607,313,Griffith,0.151
30502111702,313,Griffith,0.0896
30302105206,313,Griffith,0.0746
30302105303,313,Griffith,0.1916
30302105616,313,Griffith,0.1323
30501111008,313,Griffith,0.2974
30502111712,313,Griffith,0.1116
30304107102,313,Griffith,0.1562
30501110710,313,Griffith,0.1078
30502111412,313,Griffith,0.1191
30302105816,313,Griffith,0.1258
30301105006,313,Griffith,0.287
30502111707,313,Griffith,0.1192
30302105301,313,Griffith,0.0893
30501111221,313,Griffith,0.0404
30302105205,313,Griffith,0.1198
30502111408,313,Griffith,0.0906
30501111219,313,Griffith,0.1067
30502111808,313,Griffith,0.1725
30502111811,313,Griffith,0.1258
30302105321,313,Griffith,0.1286
30301104908,313,Griffith,0.1157
30301104703,313,Griffith,0.1363
30301104713,313,Griffith,0.1541
30301104912,313,Griffith,0.1328
30301104919,313,Griffith,0.0911
30302105508,313,Griffith,0.1211
30501110714,313,Griffith,0.0446
30501110708,313,Griffith,0.1361
30302105505,313,Griffith,0.2869
30302105314,313,Griffith,0.0744
30501111220,313,Griffith,0.1553
30302105613,313,Griffith,0.1576
30501111211,313,Griffith,0.0947
30502111513,313,Griffith,0.1933
30502111301,313,Griffith,0.271
30301104714,313,Griffith,0.1549
30502111306,313,Griffith,0.1694
30302105507,313,Griffith,0.0788
30301104804,313,Griffith,0.1143
30302105335,313,Griffith,0.1285
30302105518,313,Griffith,0.0986
30501110806,313,Griffith,0.0821
30501110805,313,Griffith,0.1473
30501111015,313,Griffith,0.0476
30302105604,313,Griffith,0.2834
30302105201,313,Griffith,0.1287
30502111402,313,Griffith,0.1349
30302105312,313,Griffith,0.1451
30301104910,313,Griffith,0.2606
30302105211,313,Griffith,0.1351
30302105401,313,Griffith,0.3438
30501111223,313,Griffith,0.2137
30302105804,313,Griffith,0.1222
30502111705,313,Griffith,0.1721
30302105509,313,Griffith,0.06
30301104708,313,Griffith,0.1013
30501110809,313,Griffith,0.0825
30501110812,313,Griffith,0.0682
30301105007,313,Griffith,0.1447
30302105325,313,Griffith,0.1042
30501111013,313,Griffith,0.1077
30502111711,313,Griffith,0.0698
30502111701,313,Griffith,0.3422
30302105501,313,Griffith,0.0963
30301104805,313,Griffith,0.0986
30501111018,313,Griffith,0.2298
30302105204,313,Griffith,0.178
30302105409,313,Griffith,0.049
30302105802,313,Griffith,0.2066
30502111608,313,Griffith,0.1922
30502111703,313,Griffith,0.0824
30501111017,313,Griffith,0.057
30302105615,313,Griffith,0.1235
30301104724,313,Griffith,0.1794
30501110713,313,Griffith,0.0603
30502111714,313,Griffith,0.1689
30501111009,313,Griffith,0.0271
30301104717,313,Griffith,0.1177
30301104812,313,Griffith,0.174
30301104722,313,Griffith,0.1565
30301104917,313,Griffith,0.2717
30301105001,313,Griffith,0.117
30502111704,313,Griffith,0.1201
30302105810,313,Griffith,0.3352
30501111014,313,Griffith,0.1227
30502111718,313,Griffith,0.1485
30501110804,313,Griffith,0.0602
30501111006,313,Griffith,0.1715
30502111302,313,Griffith,0.1359
30302105328,313,Griffith,0.1453
30502111405,313,Griffith,0.0936
30501111217,313,Griffith,0.0915
30302105333,313,Griffith,0.1574
30302105516,313,Griffith,0.0835
30501110703,313,Griffith,0.0774
30302105707,313,Griffith,0.1245
30501110702,313,Griffith,0.0864
30302105332,313,Griffith,0.1668
30304107117,313,Griffith,0.3002
30501110807,313,Griffith,0.033
30502111731,313,Griffith,0.0776
30302105210,313,Griffith,0.0803
30501110802,313,Griffith,0.0334
30302105617,313,Griffith,0.1627
30302105520,313,Griffith,0.1925
30301105012,313,Griffith,0.199
30302105521,313,Griffith,0.2171
30301105014,313,Griffith,0.1481
30302105618,313,Griffith,0.2262
30302105612,313,Griffith,0.1631
30502111717,313,Griffith,0.1744
30501111202,313,Griffith,0.0759
30302105322,313,Griffith,0.0971
30302105302,313,Griffith,0.0907
30301104704,313,Griffith,0.1177
30502111407,313,Griffith,0.1255
30501111205,313,Griffith,0.0501
30301105008,313,Griffith,0.168
30302105809,313,Griffith,0.1032
30502111806,313,Griffith,0.1749
30302105310,313,Griffith,0.0819
30302105519,313,Griffith,0.0933
30302105601,313,Griffith,0.1609
30301105002,313,Griffith,0.155
30302105814,313,Griffith,0.2535
30302105311,313,Griffith,0.0896
30301104725,313,Griffith,0.0894
30501111001,313,Griffith,0.3153
30502111403,313,Griffith,0.1869
30501111206,313,Griffith,0.0753
30302105313,313,Griffith,0.0843
30302105323,313,Griffith,0.0704
30502111729,313,Griffith,0.2441
30501110808,313,Griffith,0.0438
30502111725,313,Griffith,0.0868
30502111807,313,Griffith,0.1358
30302105306,313,Griffith,0.1029
30501111218,313,Griffith,0.053
30502111709,313,Griffith,0.1305
30502111303,313,Griffith,0.1433
30301104807,313,Griffith,0.2165
30501111222,313,Griffith,0.108
30302105512,313,Griffith,0.0757
30502111719,313,Griffith,0.0975
30501110701,313,Griffith,0.1046
30502111308,313,Griffith,0.095
30302105305,313,Griffith,0.2366
30502111805,313,Griffith,0.1127
30303106335,313,Griffith,0.084
30301104712,313,Griffith,0.2301
30301104905,313,Griffith,0.1832
30301104810,313,Griffith,0.1326
30301104705,313,Griffith,0.1503
30301104811,313,Griffith,0.172
30501111011,313,Griffith,0.108
30502111404,313,Griffith,0.2116
30301104906,313,Griffith,0.1625
30302105523,313,Griffith,0.1404
30301104802,313,Griffith,0.3016
30301105013,313,Griffith,0.0913
30502111609,313,Griffith,0.1218
30502111603,313,Griffith,0.0774
30302105309,313,Griffith,0.1118
30502111307,313,Griffith,0.1628
30302105203,313,Griffith,0.0952
30502111610,313,Griffith,0.1532
30502111715,313,Griffith,0.2814
30501110705,313,Griffith,0.063
30501110715,313,Griffith,0.0515
30502111601,313,Griffith,0.0977
30301104723,313,Griffith,0.1609
30502111410,313,Griffith,0.092
30302105621,313,Griffith,0.1634
30301104711,313,Griffith,0.237
30502111802,313,Griffith,0.1981
30103101705,313,Griffith,0.1624
30302105319,313,Griffith,0.1183
30302105510,313,Griffith,0.0726
30301104904,313,Griffith,0.1265
30302105603,313,Griffith,0.193
30301104720,313,Griffith,0.1663
30502111721,313,Griffith,0.1416
30302105606,313,Griffith,0.1148
30502111815,313,Griffith,0.1166
30501111204,313,Griffith,0.1326
30302105336,313,Griffith,0.2606
30501111012,313,Griffith,0.0421
30302105514,313,Griffith,0.0587
30502111504,313,Griffith,0.0843
30302105602,313,Griffith,0.0852
30302105504,313,Griffith,0.1415
30301104907,313,Griffith,0.175
30502111607,313,Griffith,0.1629
30502111814,313,Griffith,0.1056
30502111732,313,Griffith,0.0903
30301104809,313,Griffith,0.1565
30501110810,313,Griffith,0.0483
30301105010,313,Griffith,0.1486
30303106337,313,Griffith,0.1467
30302105805,313,Griffith,0.2245
30501110814,313,Griffith,0.1473
30301104903,313,Griffith,0.1422
30502111606,313,Griffith,0.0983
30302105808,313,Griffith,0.147
30302105801,313,Griffith,0.1325
30301104808,313,Griffith,0.1616
30302105812,313,Griffith,0.1459
30502111506,313,Griffith,0.1279
30301104715,313,Griffith,0.1378
30302105517,313,Griffith,0.3788
30301105004,313,Griffith,0.1179
30302105327,313,Griffith,0.1293
30301104702,313,Griffith,0.1548
30501110816,313,Griffith,0.076
30301104814,313,Griffith,0.2411
30502111710,313,Griffith,0.0761
30302105803,313,Griffith,0.3143
30301104911,313,Griffith,0.1187
30303106303,313,Griffith,0.1055
30502111503,313,Griffith,0.428
